Row.names	PathwayMutatedGenes	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_MutationRate	BRCAXControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING	;RAPGEF4(1),TLN1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_MTORC1_MEDIATED_SIGNALLING	;RPTOR(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	;AP1B1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	;AP1B1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	;TREM2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	;TLN1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_PHASE_1_FUNCTIONALIZATION	;FMO3(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_PHOSPHORYLATION_OF_THE_APC	;CDC27(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	;GP1BA(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	;GMPS(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS	;IGFBP2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_COMPLEX	;PDHX(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	;PRKAG3(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REPAIR_SYNTHESIS_OF_PATCH_27_30_BASES_LONG_BY_DNA_POLYMERASE	;POLE2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	;TLN1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	;ROCK2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	;ROCK2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SEMAPHORIN_INTERACTIONS	;ROCK2(1),TLN1(1),TREM2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SHCMEDIATED_CASCADE	;FGF22(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SMOOTH_MUSCLE_CONTRACTION	;TLN1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SNRNP_ASSEMBLY	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_SPHINGOLIPID_METABOLISM	;ACER1(1),DEGS1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	;AP1B1(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	;MDM2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS	;NUP93(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
SA_G1_AND_S_PHASES	;MDM2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
SIG_CHEMOTAXIS	;ROCK2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	;ROCK2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
ST_GA13_PATHWAY	;ROCK2(1)	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
KEGG_AXON_GUIDANCE	GNAI2(1),RASA1(1),RHOD(1),ROBO1(1);EPHA6(1),PLXNB2(1),RASA1(1),RHOD(1),ROBO1(1),ROCK2(1),SEMA3G(1),SEMA4G(1)	5	4	2	5	0.444444444444	0.714285714286	2.90270700900807	0.285839160839161	1.07936507936508	0.214609291289225
BIOCARTA_MAPK_PATHWAY	MAPK13(1),MEF2D(1),TGFB2(1),TGFBR1(2);MAP3K2(1),MAP3K9(1),MAPK4(1),MAPKAPK5(1),RAPGEF2(1),SP1(1),TRAF2(1)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
KEGG_CHRONIC_MYELOID_LEUKEMIA	PIK3R5(1),TGFB2(1),TGFBR1(2);CTBP2(1),GAB2(1),MDM2(1),STAT5A(1)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	ATF6(1),DNAJC1(1),PDIA4(1),PRKCSH(1),SEC62(1);ATF6(1),HYOU1(1),RPN1(2),TRAF2(1)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC24A2(1),SLC26A1(1),SLC5A8(1);SLC12A7(1),SLC1A3(1),SLC6A12(2),SLC7A3(1)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
REACTOME_MEMBRANE_TRAFFICKING	COPB2(1),COPE(1),SH3GL2(1);AP1B1(1),COPE(1),HIP1R(1),SNX9(2)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
REACTOME_MITOTIC_M_M_G1_PHASES	AURKB(1),ORC6(1),RCC2(2);KIF20A(1),KIF2C(1),PSMB4(1),PSMD1(1),RCC2(1)	6	3	3	4	0.333333333333	0.571428571429	2.50098711106808	0.328671328671329	0.952380952380952	0.21465574121704
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA2C(1),AGTR1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),GPR35(1),GRIK3(1),GRIN3B(1),LPAR3(1),MLNR(2),PTAFR(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1);ADRA1B(1),AVPR1B(1),CCKAR(1),CHRNA10(1),GABRA3(1),GALR1(1),GPR156(1),LEPR(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1)	1	8	0	7	0.888888888889	1	NA	0.5625	0.910840068085298	0.297723757662013
KEGG_OLFACTORY_TRANSDUCTION	OR10J5(1),OR13A1(1),OR13D1(1),OR1A2(1),OR1L1(1),OR1S1(1),OR2B6(1),OR2L8(1),OR2M7(1),OR51F1(1),OR51T1(1),OR52M1(1),OR6B2(1),OR6C4(1),OR6Y1(1),OR8B8(1),OR8D1(1),OR9Q1(1);OR10K1(1),OR11L1(1),OR1J4(1),OR4C6(1),OR4F15(1),OR51D1(1),OR51F1(1),OR51S1(1),OR5AP2(1),OR5B3(1),OR5T3(1),OR7A10(1)	1	8	0	7	0.888888888889	1	NA	0.5625	0.910840068085298	0.297723757662013
BIOCARTA_ARF_PATHWAY	POLR1C(1);MDM2(1),POLR1A(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
BIOCARTA_IL10_PATHWAY	STAT6(1);STAT4(1),STAT5A(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
BIOCARTA_IL22BP_PATHWAY	STAT6(1);STAT4(1),STAT5A(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
BIOCARTA_KERATINOCYTE_PATHWAY	MAPK13(1);SP1(1),TRAF2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
BIOCARTA_TNFR1_PATHWAY	CASP3(1);CASP3(1),TRAF2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
BIOCARTA_TPO_PATHWAY	RASA1(1);RASA1(1),STAT5A(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_FAT_DIGESTION_AND_ABSORPTION	CEL(1),PLA2G12B(1);CEL(1),PNLIPRP2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_GALACTOSE_METABOLISM	LCT(1);GLA(1),PGM2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_GLUTATHIONE_METABOLISM	RRM1(1);GSTA5(1),GSTM5(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	CTH(1);AGXT(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	ENO1(1);LDHA(1),PGM2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_HEDGEHOG_SIGNALING_PATHWAY	BMP6(1);BMP6(1),IHH(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_INSULIN_SIGNALING_PATHWAY	PIK3R5(1);PRKAG3(1),RPTOR(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	CYP2S1(1);EPHX1(1),GSTA5(1),GSTM5(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_MINERAL_ABSORPTION	CLCN2(1);SLC39A4(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_PYRUVATE_METABOLISM	ACOT12(1);GRHPR(1),LDHA(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	CASP3(1);CASP3(1),HIST1H1C(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_APOPTOTIC_EXECUTION_PHASE	CASP3(1);CASP3(1),HIST1H1C(1),MST4(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_BASE_EXCISION_REPAIR	MUTYH(1);OGG1(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1);OGG1(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	ORC6(1);PSMB4(1),PSMD1(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_HORMONE_BIOSYNTHESIS	HSD3B1(1);CYP11B1(1),PNMT(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_M_G1_TRANSITION	ORC6(1);PSMB4(1),PSMD1(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	NR1H4(1);NR1H4(1),NR2F6(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	ORC6(1);PSMB4(1),PSMD1(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_PHASE_II_CONJUGATION	SULT1A2(1);GSTA5(1),GSTM5(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	MUTYH(1);OGG1(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	MUTYH(1);OGG1(2)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
SIG_CD40PATHWAYMAP	MAPK13(1);MAPKAPK5(1),TRAF2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
ST_FAS_SIGNALING_PATHWAY	CASP3(1);CASP3(1),TRAF2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
ST_INTEGRIN_SIGNALING_PATHWAY	ITGA7(1);ROCK2(1),TLN1(1),ZYX(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	CASP3(1);CASP3(1),TRAF2(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
WNT_SIGNALING	FZD1(1);CTBP2(1),KREMEN1(1)	8	1	5	2	0.111111111111	0.285714285714	2.96927121115608	0.4	0.887667047914243	0.297723757665758
KEGG_APOPTOSIS	CASP3(1),CASP9(1),IRAK1(1),PIK3R5(1);CASP3(1),TNFRSF10C(2),TRAF2(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
KEGG_BILE_SECRETION	ADCY5(1),NR1H4(1);AQP8(1),CYP7A1(1),EPHX1(1),NR1H4(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
KEGG_GLYCEROLIPID_METABOLISM	CEL(1),DGKD(1);CEL(1),GLA(1),PNLIPRP2(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CASP3(1),IFNA14(1),IFNA6(1),PIK3R5(1);CASP3(1),PRF1(1),PTK2B(1),TNFRSF10C(2)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	MAPK13(1),NLRC4(1);CASP5(1),NLRC4(1),SUGT1(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	RHCG(1),SLC44A5(1);RHCG(1),SLC6A12(2)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
REACTOME_DNA_REPLICATION_PRE_INITIATION	ORC6(1),POLA2(1);CDC7(1),POLE2(1),PSMB4(1),PSMD1(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
REACTOME_G1_S_TRANSITION	ORC6(1),POLA2(1);CDC7(1),POLE2(1),PSMB4(1),PSMD1(1)	7	2	4	3	0.222222222222	0.428571428571	2.46453212893025	0.365384615384615	0.883388465158551	0.297723760203089
KEGG_ENDOCYTOSIS	ACAP3(1),FAM125B(1),FGFR2(1),IL2RA(1),IQSEC3(1),PIP5KL1(1),SH3GL2(1),TGFB2(1),TGFBR1(2),VPS37B(1),VPS37C(1),VTA1(1);AGAP1(1),ASAP1(1),DAB2(1),EHD4(1),EPN1(1),MDM2(1),PDGFRA(1),PSD2(1),SMAD6(1),SMAD7(1)	3	6	1	6	0.666666666667	0.857142857143	2.80823361388047	0.392307692307692	0.87287156094397	0.313333687893289
REACTOME_BIOLOGICAL_OXIDATIONS	CYP27A1(1),CYP2S1(1),CYP2U1(1),SULT1A2(1);CYP11B1(1),CYP7A1(1),FMO3(1),GSTA5(1),GSTM5(1)	5	4	3	4	0.444444444444	0.571428571429	1.61371647991769	0.5	0.50395263067897	0.349471996859935
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),LPAR3(1),MLNR(2),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1);ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1)	2	7	1	6	0.777777777778	0.857142857143	1.65899859587886	0.6	0.403485021779202	0.416196286301047
REACTOME_GPCR_LIGAND_BINDING	ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),FZD1(1),GALR1(1),GALR3(1),LPAR3(1),MLNR(2),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1);ADRA1B(1),AVPR1B(1),CCKAR(1),CCR8(1),GALR1(1),IHH(1),OPRL1(1),PTGER1(1),TAAR1(1),TAAR6(1)	2	7	1	6	0.777777777778	0.857142857143	1.65899859587886	0.6	0.403485021779202	0.416196286301047
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1);RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1)	2	7	1	6	0.777777777778	0.857142857143	1.65899859587886	0.6	0.403485021779202	0.416196286301047
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	ABCD1(1),RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1);NUP93(1),RHCG(1),SLC12A7(1),SLC16A8(1),SLC1A3(1),SLC39A3(1),SLC39A4(2),SLC6A12(2),SLC7A3(1)	2	7	1	6	0.777777777778	0.857142857143	1.65899859587886	0.6	0.403485021779202	0.416196286301047
KEGG_CELL_CYCLE	ORC6(1),TGFB2(1),ZBTB17(1);CDC27(1),CDC7(1),MDM2(1),RBL2(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_CHEMOKINE_SIGNALING_PATHWAY	ADCY5(1),GNAI2(1),PIK3R5(1);CCR8(1),PTK2B(1),ROCK2(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_LYSOSOME	CTSB(1),NPC2(2);AP1B1(1),GLA(1),MFSD8(2)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_MEASLES	IFNA14(1),IFNA6(1),IL2RA(1),IRAK1(1),PIK3R5(1);STAT5A(1),TNFRSF10C(2)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_MELANOMA	HGF(1),PDGFB(1),PIK3R5(1);FGF22(1),MDM2(1),PDGFRA(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_MRNA_SURVEILLANCE_PATHWAY	NXF1(1),PABPN1(1),SMG7(1);CLP1(1),PABPC3(1),PAPOLB(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_PROTEIN_EXPORT	SEC62(1),SRP14(2);SEC11C(1),SRP14(1),SRP68(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
KEGG_RNA_TRANSPORT	NXF1(1),RPP38(1),TACC3(1);NUP93(1),PABPC3(1),THOC5(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
REACTOME_DNA_REPAIR	ERCC3(1),MUTYH(1),PALB2(1),XRCC4(1);FANCD2(1),OGG1(2),POLE2(1),XRCC4(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	HNRNPA2B1(1),NXF1(1),PABPN1(1);CLP1(1),DHX9(1),NUP93(1),SLBP(1)	6	3	4	3	0.333333333333	0.428571428571	1.46197828270398	0.548951048951049	0.390360029179413	0.416224947220812
BIOCARTA_CASPASE_PATHWAY	CASP3(1),CASP9(1);CASP3(1),PRF1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_CHEMICAL_PATHWAY	CASP3(1),CASP9(1);CASP3(1),TLN1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_CTCF_PATHWAY	TGFB2(1),TGFBR1(2);MDM2(1),TGFBR3(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_D4GDI_PATHWAY	CASP3(1),CASP9(1);CASP3(1),PRF1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_DEATH_PATHWAY	CASP3(1),CASP9(1);CASP3(1),TRAF2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_INTEGRIN_PATHWAY	ACTN3(2);TLN1(1),ZYX(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
BIOCARTA_MET_PATHWAY	HGF(1),RASA1(1);PTK2B(1),RASA1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_BASAL_TRANSCRIPTION_FACTORS	ERCC3(1),TAF5L(1);GTF2E2(1),GTF2IRD1(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	CFI(1),PLAUR(1);KLKB1(1),PROC(1),SERPINA5(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_ECM_RECEPTOR_INTERACTION	CD47(1),COL6A1(1),ITGA7(1);COMP(1),GP1BA(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_GLIOMA	PDGFB(1),PIK3R5(1);MDM2(1),PDGFRA(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	HS3ST5(1),XYLT2(1);B4GALT7(1),NDST2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD22(1),IL11(1),IL2RA(1);CD1C(1),GP1BA(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_PANCREATIC_SECRETION	ADCY5(1),CEL(1),CELA2A(1),PLA2G12B(1);CCKAR(1),CEL(1),PNLIPRP2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_PROPANOATE_METABOLISM	HADHA(2),MLYCD(1);HADHA(1),LDHA(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	ACADS(1),HADHA(2);HADHA(1),MCCC2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
KEGG_WNT_SIGNALING_PATHWAY	FZD1(1),PRICKLE1(1);CTBP2(1),ROCK2(1)	7	2	5	2	0.222222222222	0.285714285714	1.37049684910317	0.607692307692308	0.290957186981323	0.44086133253858
