Row.names	PathwayMutatedGenes	BRCACancer_NumNonMuts	BRCACancer_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCACancer_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	;POLR3E(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	;POLR3E(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SIGNAL_AMPLIFICATION	;GNAI2(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SIGNALLING_TO_ERKS	;MAPK13(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SIGNALLING_TO_RAS	;MAPK13(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	;HSD3B1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_STEROID_HORMONES	;HSD3B1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	;RRM1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	;CYP27A1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	;CYP27A1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	;CYP27A1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_TIGHT_JUNCTION_INTERACTIONS	;CLDN23(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION	;RPS3(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	;NXF1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	;NXF1(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_UNFOLDED_PROTEIN_RESPONSE	;ATF6(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	;SLC39A2(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
REACTOME_ZINC_TRANSPORTATION	;SLC39A2(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
SA_FAS_SIGNALING	;CASP3(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
SA_MMP_CYTOKINE_CONNECTION	;TGFB2(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
SA_PROGRAMMED_CELL_DEATH	;CASP9(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	;STAT6(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
ST_GRANULE_CELL_SURVIVAL_PATHWAY	;CASP3(1)	8	0	8	1	0	0.111111111111	NA	0.529411764705882	0.97182531580755	0.284404590076005
BIOCARTA_ALK_PATHWAY	FZD1(1),MYL2(1),TGFBR2(1);CHRD(1),FZD1(1),TGFB2(1),TGFBR1(2)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_FATTY_ACID_METABOLISM	ADH4(1),ALDH3A2(1);ACADS(1),ACADVL(1),ACSL6(1),HADHA(2)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_N_GLYCAN_BIOSYNTHESIS	ALG9(1),MGAT4B(1);ALG6(2),MAN2A1(1),MGAT4A(1)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_OXIDATIVE_PHOSPHORYLATION	COX6A2(1),NDUFA1(1),NDUFB8(1);ATP6V1D(1),COX4I2(1),COX6A2(1),NDUFA1(1)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_RENAL_CELL_CARCINOMA	ARAF(1),EGLN3(1);ARNT(1),HGF(1),PDGFB(1),PIK3R5(1),TGFB2(1)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES	CIRH1A(1),NOP58(1);DROSHA(1),EIF6(1),NXF1(1),RPP38(1)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
REACTOME_SIGNALING_BY_PDGF	COL1A2(1),PDGFRA(1);COL6A1(1),COL9A3(1),PDGFB(1),RASA1(1),STAT6(1)	6	2	5	4	0.25	0.444444444444	2.27807614791177	0.373303167420814	0.837363989659486	0.285300402904827
KEGG_CHAGAS_DISEASE_AMERICAN_TRYPANOSOMIASIS	C1QB(1),NFKB1(1),TGFBR2(1);GNAI2(1),IRAK1(1),MAPK13(1),PIK3R5(1),TGFB2(1),TGFBR1(2),TLR6(1)	5	3	4	5	0.375	0.555555555556	1.99353479107796	0.399218428630193	0.744449626847633	0.30230198641759
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	C1QB(1),C1R(1),HIST3H3(1);ACTN3(2),H2BFM(1),HIST1H2AH(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1)	5	3	4	5	0.375	0.555555555556	1.99353479107796	0.399218428630193	0.744449626847633	0.30230198641759
KEGG_TOXOPLASMOSIS	IL10RA(1),JAK2(1),NFKB1(1),PLA2G2D(1);CASP3(1),CASP9(1),GNAI2(1),IRAK1(1),MAPK13(1),PIK3R5(1),PLA2G12B(1),TGFB2(1)	5	3	4	5	0.375	0.555555555556	1.99353479107796	0.399218428630193	0.744449626847633	0.30230198641759
BIOCARTA_AT1R_PATHWAY	AGTR1(1);AGTR1(1),MEF2D(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_CASPASE_PATHWAY	DFFB(1);CASP3(1),CASP9(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_CHEMICAL_PATHWAY	TLN1(1);CASP3(1),CASP9(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_CTCF_PATHWAY	TGFBR2(1);TGFB2(1),TGFBR1(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_CYTOKINE_PATHWAY	IL5(1);IL16(1),IL17A(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_FMLP_PATHWAY	NFKB1(1);NCF2(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_IL1R_PATHWAY	NFKB1(1);IRAK1(1),TGFB2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_INFLAM_PATHWAY	IL5(1);IL11(1),TGFB2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_INTEGRIN_PATHWAY	TLN1(1);ACTN3(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_MITOCHONDRIA_PATHWAY	DFFB(1),ENDOG(1);CASP3(1),CASP9(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_P38MAPK_PATHWAY	MAP3K9(1);MEF2D(1),TGFB2(1),TGFBR1(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_UCALPAIN_PATHWAY	TLN1(1);ACTN3(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_ARACHIDONIC_ACID_METABOLISM	PLA2G2D(1);CYP2U1(1),PLA2G12B(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_AUTOIMMUNE_THYROID_DISEASE	IL5(1);IFNA14(1),IFNA6(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_BACTERIAL_INVASION_OF_EPITHELIAL_CELLS	CAV3(1);HCLS1(1),PIK3R5(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_BETA_ALANINE_METABOLISM	ALDH3A2(1),CNDP1(1);DPYS(1),HADHA(2),MLYCD(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	ACOT7(1);HADHA(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	PLA2G2D(1);DGKD(1),PLA2G12B(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	NDST2(1);HS3ST5(1),XYLT2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	B3GNT1(1);B3GNT5(1),GCNT2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_MALARIA	KLRB1(1);HGF(1),TGFB2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	NT5C1A(1);ENPP1(1),NT5C1A(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	NFKB1(1);MAPK13(1),NLRC4(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_RNA_POLYMERASE	POLR3GL(1);POLR1C(1),POLR3E(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
KEGG_SPLICEOSOME	TCERG1(1),U2SURP(1);LSM7(1),PRPF40B(2)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_ACTIVATED_TLR4_SIGNALLING	IRF3(1);IRAK1(1),TLR10(1),TLR6(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_APOPTOSIS	DFFB(1);CASP3(1),CASP9(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);RIMS1(1),SYN2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFRA(1);PDGFB(1),RASA1(1),STAT6(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	ADCY5(1);ADCY5(1),GNAI2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_PEROXISOMAL_LIPID_METABOLISM	CRAT(1);ABCD1(1),HACL1(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_PYRIMIDINE_CATABOLISM	NT5C1A(1);DPYS(1),NT5C1A(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);RIMS1(1),SYN2(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
REACTOME_TOLL_LIKE_RECEPTOR_4_CASCADE	IRF3(1);IRAK1(1),TLR10(1),TLR6(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
SA_CASPASE_CASCADE	DFFB(1);CASP3(1),CASP9(1)	7	1	7	2	0.125	0.222222222222	1.92189646169608	0.547058823529412	0.524845656324755	0.372066558538576
BIOCARTA_MAPK_PATHWAY	ARAF(1),MAP3K9(1),NFKB1(1);MAPK13(1),MEF2D(1),TGFB2(1),TGFBR1(2)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_ADHERENS_JUNCTION	ERBB2(1),TGFBR2(1);ACTN3(2),TGFBR1(2)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_CARDIAC_MUSCLE_CONTRACTION	CACNB3(1),COX6A2(1),MYL2(1);CACNB3(1),COX4I2(1),COX6A2(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_CELL_CYCLE	CCNE1(1),CDC25A(1);ORC6(1),TGFB2(1),ZBTB17(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_INOSITOL_PHOSPHATE_METABOLISM	INPP5E(1),PI4K2B(1);INPP4A(1),PI4K2A(1),PIP5KL1(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_NON_SMALL_CELL_LUNG_CANCER	ARAF(1),ERBB2(1);CASP9(1),PIK3R5(1),RASSF1(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	DNAJC10(1),UFD1L(1);ATF6(1),DNAJC1(1),PDIA4(1),PRKCSH(1),SEC62(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	IRF3(1),NFKB1(1);IFNA14(1),IFNA6(1),MAPK13(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_DNA_REPAIR	MUTYH(1),RPA1(1);ERCC3(1),MUTYH(1),PALB2(1),XRCC4(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC15A1(1),SLC7A6(1),SLC9A9(1);SLC24A2(1),SLC26A1(1),SLC5A8(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_INSULIN_SYNTHESIS_AND_SECRETION	PDX1(2),RPL35A(1),SRP14(1);GNAI2(1),RPS3(1),SRP14(2)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_NCAM1_INTERACTIONS	CACNB3(1),COL1A2(1);CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	CACNB3(1),COL1A2(1);CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS	ADH4(1),CYP3A7(1);CYP27A1(1),CYP2S1(1),CYP2U1(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	CLP1(1),PABPN1(1);HNRNPA2B1(1),NXF1(1),PABPN1(1)	6	2	6	3	0.25	0.333333333333	1.4647188349481	0.563348416289593	0.376386326354541	0.416444061864424
KEGG_AMOEBIASIS	COL1A2(1),NFKB1(1),SERPINB2(1);ACTN3(2),CASP3(1),PIK3R5(1),TGFB2(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	CACNB3(1),ITGA3(1),ITGA7(1);ACTN3(2),CACNB3(1),ITGA7(1),SGCA(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
KEGG_JAK_STAT_SIGNALING_PATHWAY	IFNAR1(1),IL10RA(1),IL2RA(1),IL5(1),JAK2(1),MPL(2),SPRY2(1);IFNA14(1),IFNA6(1),IL11(1),IL2RA(1),PIK3R5(1),STAT6(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	ADCY5(1),ARAF(1),CDC25A(1);ADCY5(1),GNAI2(1),MAPK13(1),PIK3R5(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
KEGG_SPHINGOLIPID_METABOLISM	GAL3ST1(1),GBA(1),UGT8(1);B4GALT6(1),NEU4(1),SMPD3(3)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
REACTOME_BIOLOGICAL_OXIDATIONS	ADH4(1),CYP3A7(1),GSTA2(1);CYP27A1(1),CYP2S1(1),CYP2U1(1),SULT1A2(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
REACTOME_METABOLISM_OF_CARBOHYDRATES	ENO1(1),GAPDHS(1),PFKFB1(1),SLC37A4(1);ENO1(1),LCT(1),PRPS1L1(1),SLC2A3(1),SLC2A5(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
REACTOME_TELOMERE_MAINTENANCE	HIST3H3(1),POLA2(1),RPA1(1);HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLA2(1)	5	3	5	4	0.375	0.444444444444	1.31091513314881	0.580625257095845	0.290388355182154	0.446105951721419
KEGG_HUNTINGTONS_DISEASE	COX6A2(1),CREB3L4(1),ITPR1(1),NDUFA1(1),NDUFB8(1);CASP3(1),CASP9(1),COX4I2(1),COX6A2(1),NDUFA1(1)	4	4	4	5	0.5	0.555555555556	1.23365011484272	0.600781571369807	0.229061423645426	0.469926600260083
KEGG_TUBERCULOSIS	CALML5(1),IL10RA(1),JAK2(1),NFKB1(1),SYK(1);CASP3(1),CASP9(1),IFNA14(1),IFNA6(1),IRAK1(1),KSR1(1),MAPK13(1),TGFB2(1),TLR6(1)	4	4	4	5	0.5	0.555555555556	1.23365011484272	0.600781571369807	0.229061423645426	0.469926600260083
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	ADCY5(1),ADRA2C(4),CCL25(1),CCR6(1),OPRL1(1),RLN3(2);ADCY5(1),ADRA2C(1),ANXA1(1),CNR1(1),GALR1(1),GALR3(1),GNAI2(1),LPAR3(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1)	3	5	3	6	0.625	0.666666666667	1.18716021521831	0.626696832579185	0.179435140641318	0.492138258879259
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	AGTR1(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),PROKR2(1),QRFPR(1);AGTR1(1),ANXA1(1),AVPR1B(1),DGKD(1),LPAR3(1),MLNR(2),PTAFR(1),TACR3(1),UTS2R(1)	3	5	3	6	0.625	0.666666666667	1.18716021521831	0.626696832579185	0.179435140641318	0.492138258879259
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	CRAT(1),LASS5(1),MVD(2),PEX11A(1);ABCD1(1),ACADS(1),ACADVL(1),ANGPTL4(1),CEL(1),CYP27A1(1),HACL1(1),HADHA(2),HSD3B1(1)	3	5	3	6	0.625	0.666666666667	1.18716021521831	0.626696832579185	0.179435140641318	0.492138258879259
REACTOME_TRANSCRIPTION	CLP1(1),GTF3A(1),PABPN1(1),SUPT4H1(1),TAF1(1),TAF11(1);ERCC3(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),PABPN1(1),POLR1C(1),POLR3E(1)	3	5	3	6	0.625	0.666666666667	1.18716021521831	0.626696832579185	0.179435140641318	0.492138258879259
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADRA2C(4),AGTR1(1),CHRM5(1),F2R(1),GABRA6(1),GRM2(1),GRM7(1),MC2R(1),OPRL1(1);ADRA2C(1),AGTR1(1),AVPR1B(1),CNR1(1),GALR1(1),GALR3(1),GPR35(1),GRIK3(1),GRIN3B(1),LPAR3(1),MLNR(2),PTAFR(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1)	1	7	1	8	0.875	0.888888888889	1.13389217105114	0.735294117647059	0.0887151079037296	0.55304681296115
REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING	ADCY5(1),ADRA2C(4),AGTR1(1),CCL25(1),CCR6(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2);ADCY5(1),ADRA2C(1),AGTR1(1),ANXA1(1),AVPR1B(1),CNR1(1),DGKD(1),GALR1(1),GALR3(1),GNAI2(1),LPAR3(1),MLNR(2),PIK3R5(1),PTAFR(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1),TACR3(1),UTS2R(1)	1	7	1	8	0.875	0.888888888889	1.13389217105114	0.735294117647059	0.0887151079037296	0.55304681296115
BIOCARTA_AKT_PATHWAY	NFKB1(1);CASP9(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_BIOPEPTIDES_PATHWAY	JAK2(1);STAT6(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_CARM_ER_PATHWAY	NR0B1(1);ERCC3(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_DNAFRAGMENT_PATHWAY	DFFB(1),ENDOG(1);CASP3(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_DREAM_PATHWAY	KCNIP3(1);CREM(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_ETC_PATHWAY	NDUFA1(1);NDUFA1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_FAS_PATHWAY	DFFB(1);CASP3(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_FEEDER_PATHWAY	MPI(1);LCT(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_GCR_PATHWAY	NFKB1(1);ANXA1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_GLYCOLYSIS_PATHWAY	ENO1(1);ENO1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_IL10_PATHWAY	IL10RA(1);STAT6(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_IL22BP_PATHWAY	IL10RA(1),JAK2(1);STAT6(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_KERATINOCYTE_PATHWAY	NFKB1(1);MAPK13(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_MCM_PATHWAY	CCNE1(1);ORC6(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_NFKB_PATHWAY	NFKB1(1);IRAK1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_PDGF_PATHWAY	PDGFRA(1);RASA1(1),STAT6(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_PITX2_PATHWAY	FZD1(1);FZD1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_PS1_PATHWAY	FZD1(1);FZD1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_RAS_PATHWAY	NFKB1(1);CASP9(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_SPRY_PATHWAY	SPRY2(1);RASA1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_STEM_PATHWAY	IL5(1);IL11(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
BIOCARTA_TCR_PATHWAY	NFKB1(1);RASA1(1)	7	1	8	1	0.125	0.111111111111	0.881918074337684	0.794117647058823	-0.0887151079037292	0.999270383536323
