Row.names	GeneSymbol	UtahControl_NumNonMuts	UtahControl_NumMuts	UtahCancer_NumNonMuts	UtahCancer_NumMuts	UtahControl_MutationRate	UtahCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
23176	SEPT8;SEPT8	16	0	19	0	0	0	NA	1	0	0.998540103068967
23177	CEP68;CEP68	16	0	19	0	0	0	NA	1	0	0.998540103068967
23178	PASK;PASK	16	0	19	0	0	0	NA	1	0	0.998540103068967
23179	RGL1;RGL1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2318	FLNC;FLNC	16	0	19	0	0	0	NA	1	0	0.998540103068967
23180	RFTN1;RFTN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23181	DIP2A;DIP2A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23184	MESDC2;MESDC2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23185	LARP4B;LARP4B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23186	RCOR1;RCOR1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23187	PHLDB1;PHLDB1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23189	KANK1;KANK1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2319	FLOT2;FLOT2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23190	UBXN4;UBXN4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23191	CYFIP1;CYFIP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23192	ATG4B;ATG4B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23193	GANAB;GANAB	16	0	19	0	0	0	NA	1	0	0.998540103068967
23195	MDN1;MDN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23197	FAF2;FAF2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23198	PSME4;PSME4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23199	KIAA0182;KIAA0182	16	0	19	0	0	0	NA	1	0	0.998540103068967
23200	ATP11B;ATP11B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23201	FAM168A;FAM168A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23203	PMPCA;PMPCA	16	0	19	0	0	0	NA	1	0	0.998540103068967
23204	ARL6IP1;ARL6IP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23205	ACSBG1;ACSBG1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23207	PLEKHM2;PLEKHM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23208	SYT11;SYT11	16	0	19	0	0	0	NA	1	0	0.998540103068967
23209	MLC1;MLC1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2321	FLT1;FLT1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23210	JMJD6;JMJD6	16	0	19	0	0	0	NA	1	0	0.998540103068967
23211	ZC3H4;ZC3H4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23212	RRS1;RRS1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23213	SULF1;SULF1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23214	XPO6;XPO6	16	0	19	0	0	0	NA	1	0	0.998540103068967
23215	PRRC2C;PRRC2C	16	0	19	0	0	0	NA	1	0	0.998540103068967
23216	TBC1D1;TBC1D1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23217	ZFR2;ZFR2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23218	NBEAL2;NBEAL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23219	FBXO28;FBXO28	16	0	19	0	0	0	NA	1	0	0.998540103068967
2322	FLT3;FLT3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23220	DTX4;DTX4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23224	SYNE2;SYNE2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23225	NUP210;NUP210	16	0	19	0	0	0	NA	1	0	0.998540103068967
23228	PLCL2;PLCL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23229	ARHGEF9;ARHGEF9	16	0	19	0	0	0	NA	1	0	0.998540103068967
2323	FLT3LG;FLT3LG	16	0	19	0	0	0	NA	1	0	0.998540103068967
23230	VPS13A;VPS13A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23231	SEL1L3;SEL1L3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23232	TBC1D12;TBC1D12	16	0	19	0	0	0	NA	1	0	0.998540103068967
23233	EXOC6B;EXOC6B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23234	DNAJC9;DNAJC9	16	0	19	0	0	0	NA	1	0	0.998540103068967
23235	SIK2;SIK2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23236	PLCB1;PLCB1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23237	ARC;ARC	16	0	19	0	0	0	NA	1	0	0.998540103068967
23239	PHLPP1;PHLPP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2324	FLT4;FLT4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23240	KIAA0922;KIAA0922	16	0	19	0	0	0	NA	1	0	0.998540103068967
23241	PACS2;PACS2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23243	ANKRD28;ANKRD28	16	0	19	0	0	0	NA	1	0	0.998540103068967
23244	PDS5A;PDS5A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23245	ASTN2;ASTN2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23246	BOP1;BOP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23247	KIAA0556;KIAA0556	16	0	19	0	0	0	NA	1	0	0.998540103068967
23250	ATP11A;ATP11A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23251	KIAA1024;KIAA1024	16	0	19	0	0	0	NA	1	0	0.998540103068967
23252	OTUD3;OTUD3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23253	ANKRD12;ANKRD12	16	0	19	0	0	0	NA	1	0	0.998540103068967
23254	KAZN;KAZN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23255	CCDC165;CCDC165	16	0	19	0	0	0	NA	1	0	0.998540103068967
23256	SCFD1;SCFD1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23258	DENND5A;DENND5A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23259	DDHD2;DDHD2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23261	CAMTA1;CAMTA1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23262	PPIP5K2;PPIP5K2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23263	MCF2L;MCF2L	16	0	19	0	0	0	NA	1	0	0.998540103068967
23264	ZC3H7B;ZC3H7B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23265	EXOC7;EXOC7	16	0	19	0	0	0	NA	1	0	0.998540103068967
23266	LPHN2;LPHN2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23268	DNMBP;DNMBP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23269	MGA;MGA	16	0	19	0	0	0	NA	1	0	0.998540103068967
2327	FMO2;FMO2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23270	TSPYL4;TSPYL4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23271	CAMSAP1L1;CAMSAP1L1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23272	C3orf63;C3orf63	16	0	19	0	0	0	NA	1	0	0.998540103068967
23274	CLEC16A;CLEC16A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23277	KIAA0664;KIAA0664	16	0	19	0	0	0	NA	1	0	0.998540103068967
23279	NUP160;NUP160	16	0	19	0	0	0	NA	1	0	0.998540103068967
23281	MTUS2;MTUS2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23283	CSTF2T;CSTF2T	16	0	19	0	0	0	NA	1	0	0.998540103068967
23284	LPHN3;LPHN3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23285	KIAA1107;KIAA1107	16	0	19	0	0	0	NA	1	0	0.998540103068967
23286	WWC1;WWC1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23287	AGTPBP1;AGTPBP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23288	IQCE;IQCE	16	0	19	0	0	0	NA	1	0	0.998540103068967
2329	FMO4;FMO4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23291	FBXW11;FBXW11	16	0	19	0	0	0	NA	1	0	0.998540103068967
23293	SMG6;SMG6	16	0	19	0	0	0	NA	1	0	0.998540103068967
23294	ANKS1A;ANKS1A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23295	MGRN1;MGRN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23299	BICD2;BICD2	16	0	19	0	0	0	NA	1	0	0.998540103068967
2330	FMO5;FMO5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23300	ATMIN;ATMIN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23301	EHBP1;EHBP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23302	WSCD1;WSCD1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23303	KIF13B;KIF13B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23304	UBR2;UBR2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23306	TMEM194A;TMEM194A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23307	FKBP15;FKBP15	16	0	19	0	0	0	NA	1	0	0.998540103068967
23308	ICOSLG;ICOSLG	16	0	19	0	0	0	NA	1	0	0.998540103068967
23309	SIN3B;SIN3B	16	0	19	0	0	0	NA	1	0	0.998540103068967
2331	FMOD;FMOD	16	0	19	0	0	0	NA	1	0	0.998540103068967
23310	NCAPD3;NCAPD3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23312	DMXL2;DMXL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23313	KIAA0930;KIAA0930	16	0	19	0	0	0	NA	1	0	0.998540103068967
23314	SATB2;SATB2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23315	SLC9A8;SLC9A8	16	0	19	0	0	0	NA	1	0	0.998540103068967
23316	CUX2;CUX2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23317	DNAJC13;DNAJC13	16	0	19	0	0	0	NA	1	0	0.998540103068967
2332	FMR1;FMR1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23321	TRIM2;TRIM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23322	RPGRIP1L;RPGRIP1L	16	0	19	0	0	0	NA	1	0	0.998540103068967
23324	MAN2B2;MAN2B2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23325	KIAA1033;KIAA1033	16	0	19	0	0	0	NA	1	0	0.998540103068967
23326	USP22;USP22	16	0	19	0	0	0	NA	1	0	0.998540103068967
23327	NEDD4L;NEDD4L	16	0	19	0	0	0	NA	1	0	0.998540103068967
23328	SASH1;SASH1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23331	TTC28;TTC28	16	0	19	0	0	0	NA	1	0	0.998540103068967
23332	CLASP1;CLASP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23333	DPY19L1;DPY19L1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23334	KIAA0467;KIAA0467	16	0	19	0	0	0	NA	1	0	0.998540103068967
23335	WDR7;WDR7	16	0	19	0	0	0	NA	1	0	0.998540103068967
23336	SYNM;SYNM	16	0	19	0	0	0	NA	1	0	0.998540103068967
23338	PHF15;PHF15	16	0	19	0	0	0	NA	1	0	0.998540103068967
23339	VPS39;VPS39	16	0	19	0	0	0	NA	1	0	0.998540103068967
23341	DNAJC16;DNAJC16	16	0	19	0	0	0	NA	1	0	0.998540103068967
23344	ESYT1;ESYT1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23345	SYNE1;SYNE1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23347	SMCHD1;SMCHD1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23348	DOCK9;DOCK9	16	0	19	0	0	0	NA	1	0	0.998540103068967
23349	KIAA1045;KIAA1045	16	0	19	0	0	0	NA	1	0	0.998540103068967
2335	FN1;FN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23351	KHNYN;KHNYN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23352	UBR4;UBR4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23353	SUN1;SUN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23354	HAUS5;HAUS5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23355	VPS8;VPS8	16	0	19	0	0	0	NA	1	0	0.998540103068967
23357	ANGEL1;ANGEL1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23359	FAM189A1;FAM189A1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23360	FNBP4;FNBP4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23361	ZNF629;ZNF629	16	0	19	0	0	0	NA	1	0	0.998540103068967
23362	PSD3;PSD3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23363	OBSL1;OBSL1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23366	KIAA0895;KIAA0895	16	0	19	0	0	0	NA	1	0	0.998540103068967
23368	PPP1R13B;PPP1R13B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23369	PUM2;PUM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23370	ARHGEF18;ARHGEF18	16	0	19	0	0	0	NA	1	0	0.998540103068967
23373	CRTC1;CRTC1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23376	KIAA0776;KIAA0776	16	0	19	0	0	0	NA	1	0	0.998540103068967
23378	RRP8;RRP8	16	0	19	0	0	0	NA	1	0	0.998540103068967
23379	KIAA0947;KIAA0947	16	0	19	0	0	0	NA	1	0	0.998540103068967
23380	SRGAP2;SRGAP2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23381	SMG5;SMG5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23382	AHCYL2;AHCYL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23383	MAU2;MAU2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23384	SPECC1L;SPECC1L	16	0	19	0	0	0	NA	1	0	0.998540103068967
23385	NCSTN;NCSTN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23387	SIK3;SIK3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23389	MED13L;MED13L	16	0	19	0	0	0	NA	1	0	0.998540103068967
2339	FNTA;FNTA	16	0	19	0	0	0	NA	1	0	0.998540103068967
23390	ZDHHC17;ZDHHC17	16	0	19	0	0	0	NA	1	0	0.998540103068967
23392	KIAA0368;KIAA0368	16	0	19	0	0	0	NA	1	0	0.998540103068967
23394	ADNP;ADNP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23395	LARS2;LARS2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23396	PIP5K1C;PIP5K1C	16	0	19	0	0	0	NA	1	0	0.998540103068967
23397	NCAPH;NCAPH	16	0	19	0	0	0	NA	1	0	0.998540103068967
23398	PPWD1;PPWD1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23399	CTDNEP1;CTDNEP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23400	ATP13A2;ATP13A2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23401	FRAT2;FRAT2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23403	FBXO46;FBXO46	16	0	19	0	0	0	NA	1	0	0.998540103068967
23404	EXOSC2;EXOSC2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23405	DICER1;DICER1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23406	COTL1;COTL1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23411	SIRT1;SIRT1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23412	COMMD3;COMMD3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23413	NCS1;NCS1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23414	ZFPM2;ZFPM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23415	KCNH4;KCNH4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23416	KCNH3;KCNH3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23418	CRB1;CRB1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2342	FNTB;FNTB	16	0	19	0	0	0	NA	1	0	0.998540103068967
23420	NOMO1;NOMO1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23421	ITGB3BP;ITGB3BP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23424	TDRD7;TDRD7	16	0	19	0	0	0	NA	1	0	0.998540103068967
23426	GRIP1;GRIP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23428	SLC7A8;SLC7A8	16	0	19	0	0	0	NA	1	0	0.998540103068967
23429	RYBP;RYBP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23430	TPSD1;TPSD1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23431	AP4E1;AP4E1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23433	RHOQ;RHOQ	16	0	19	0	0	0	NA	1	0	0.998540103068967
23434	C3orf27;C3orf27	16	0	19	0	0	0	NA	1	0	0.998540103068967
23435	TARDBP;TARDBP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23436	CELA3B;CELA3B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23438	HARS2;HARS2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23439	ATP1B4;ATP1B4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23440	OTP;OTP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23443	SLC35A3;SLC35A3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23446	SLC44A1;SLC44A1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23450	SF3B3;SF3B3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23451	SF3B1;SF3B1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23452	ANGPTL2;ANGPTL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23456	ABCB10;ABCB10	16	0	19	0	0	0	NA	1	0	0.998540103068967
23457	ABCB9;ABCB9	16	0	19	0	0	0	NA	1	0	0.998540103068967
2346	FOLH1;FOLH1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23460	ABCA6;ABCA6	16	0	19	0	0	0	NA	1	0	0.998540103068967
23461	ABCA5;ABCA5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23463	ICMT;ICMT	16	0	19	0	0	0	NA	1	0	0.998540103068967
23464	GCAT;GCAT	16	0	19	0	0	0	NA	1	0	0.998540103068967
23466	CBX6;CBX6	16	0	19	0	0	0	NA	1	0	0.998540103068967
23467	NPTXR;NPTXR	16	0	19	0	0	0	NA	1	0	0.998540103068967
23468	CBX5;CBX5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23469	PHF3;PHF3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23471	TRAM1;TRAM1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23473	CAPN7;CAPN7	16	0	19	0	0	0	NA	1	0	0.998540103068967
23474	ETHE1;ETHE1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23475	QPRT;QPRT	16	0	19	0	0	0	NA	1	0	0.998540103068967
23476	BRD4;BRD4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23478	SEC11A;SEC11A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23479	ISCU;ISCU	16	0	19	0	0	0	NA	1	0	0.998540103068967
2348	FOLR1;FOLR1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23480	SEC61G;SEC61G	16	0	19	0	0	0	NA	1	0	0.998540103068967
23481	PES1;PES1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23484	LEPROTL1;LEPROTL1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23491	CES3;CES3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23492	CBX7;CBX7	16	0	19	0	0	0	NA	1	0	0.998540103068967
23493	HEY2;HEY2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23495	TNFRSF13B;TNFRSF13B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23498	HAAO;HAAO	16	0	19	0	0	0	NA	1	0	0.998540103068967
23499	MACF1;MACF1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2350	FOLR2;FOLR2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23500	DAAM2;DAAM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23503	ZFYVE26;ZFYVE26	16	0	19	0	0	0	NA	1	0	0.998540103068967
23504	RIMBP2;RIMBP2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23505	TMEM131;TMEM131	16	0	19	0	0	0	NA	1	0	0.998540103068967
23507	LRRC8B;LRRC8B	16	0	19	0	0	0	NA	1	0	0.998540103068967
23508	TTC9;TTC9	16	0	19	0	0	0	NA	1	0	0.998540103068967
23509	POFUT1;POFUT1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23510	KCTD2;KCTD2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23511	NUP188;NUP188	16	0	19	0	0	0	NA	1	0	0.998540103068967
23512	SUZ12;SUZ12	16	0	19	0	0	0	NA	1	0	0.998540103068967
23513	SCRIB;SCRIB	16	0	19	0	0	0	NA	1	0	0.998540103068967
23514	KIAA0146;KIAA0146	16	0	19	0	0	0	NA	1	0	0.998540103068967
23515	MORC3;MORC3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23516	SLC39A14;SLC39A14	16	0	19	0	0	0	NA	1	0	0.998540103068967
23517	SKIV2L2;SKIV2L2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23518	R3HDM1;R3HDM1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23519	ANP32D;ANP32D	16	0	19	0	0	0	NA	1	0	0.998540103068967
2352	FOLR3;FOLR3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23521	RPL13A;RPL13A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23522	MYST4;MYST4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23523	CABIN1;CABIN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23524	SRRM2;SRRM2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23526	HMHA1;HMHA1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23527	ACAP2;ACAP2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23528	ZNF281;ZNF281	16	0	19	0	0	0	NA	1	0	0.998540103068967
23529	CLCF1;CLCF1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2353	FOS;FOS	16	0	19	0	0	0	NA	1	0	0.998540103068967
23530	NNT;NNT	16	0	19	0	0	0	NA	1	0	0.998540103068967
23531	MMD;MMD	16	0	19	0	0	0	NA	1	0	0.998540103068967
23532	PRAME;PRAME	16	0	19	0	0	0	NA	1	0	0.998540103068967
23536	ADAT1;ADAT1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23538	OR52A1;OR52A1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2354	FOSB;FOSB	16	0	19	0	0	0	NA	1	0	0.998540103068967
23541	SEC14L2;SEC14L2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23542	MAPK8IP2;MAPK8IP2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23543	RBFOX2;RBFOX2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23545	ATP6V0A2;ATP6V0A2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23547	LILRA4;LILRA4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23548	TTC33;TTC33	16	0	19	0	0	0	NA	1	0	0.998540103068967
23549	DNPEP;DNPEP	16	0	19	0	0	0	NA	1	0	0.998540103068967
2355	FOSL2;FOSL2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23550	PSD4;PSD4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23551	RASD2;RASD2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23552	CDK20;CDK20	16	0	19	0	0	0	NA	1	0	0.998540103068967
23553	HYAL4;HYAL4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23554	TSPAN12;TSPAN12	16	0	19	0	0	0	NA	1	0	0.998540103068967
23556	PIGN;PIGN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23557	SNAPIN;SNAPIN	16	0	19	0	0	0	NA	1	0	0.998540103068967
23558	WBP2;WBP2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23559	WBP1;WBP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2356	FPGS;FPGS	16	0	19	0	0	0	NA	1	0	0.998540103068967
23560	GTPBP4;GTPBP4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23562	CLDN14;CLDN14	16	0	19	0	0	0	NA	1	0	0.998540103068967
23563	CHST5;CHST5	16	0	19	0	0	0	NA	1	0	0.998540103068967
23564	DDAH2;DDAH2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23567	ZNF346;ZNF346	16	0	19	0	0	0	NA	1	0	0.998540103068967
23568	ARL2BP;ARL2BP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23569	PADI4;PADI4	16	0	19	0	0	0	NA	1	0	0.998540103068967
2357	FPR1;FPR1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23576	DDAH1;DDAH1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2358	FPR2;FPR2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23580	CDC42EP4;CDC42EP4	16	0	19	0	0	0	NA	1	0	0.998540103068967
23581	CASP14;CASP14	16	0	19	0	0	0	NA	1	0	0.998540103068967
23582	CCNDBP1;CCNDBP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23583	SMUG1;SMUG1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23584	VSIG2;VSIG2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23585	TMEM50A;TMEM50A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23586	DDX58;DDX58	16	0	19	0	0	0	NA	1	0	0.998540103068967
23587	C17orf81;C17orf81	16	0	19	0	0	0	NA	1	0	0.998540103068967
23588	KLHDC2;KLHDC2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23589	CARHSP1;CARHSP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
2359	FPR3;FPR3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23590	PDSS1;PDSS1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23592	LEMD3;LEMD3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23595	ORC3;ORC3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23596	OPN3;OPN3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23597	ACOT9;ACOT9	16	0	19	0	0	0	NA	1	0	0.998540103068967
23600	AMACR;AMACR	16	0	19	0	0	0	NA	1	0	0.998540103068967
23601	CLEC5A;CLEC5A	16	0	19	0	0	0	NA	1	0	0.998540103068967
23603	CORO1C;CORO1C	16	0	19	0	0	0	NA	1	0	0.998540103068967
23604	DAPK2;DAPK2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23607	CD2AP;CD2AP	16	0	19	0	0	0	NA	1	0	0.998540103068967
23608	MKRN1;MKRN1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23609	MKRN2;MKRN2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23612	PHLDA3;PHLDA3	16	0	19	0	0	0	NA	1	0	0.998540103068967
23616	SH3BP1;SH3BP1	16	0	19	0	0	0	NA	1	0	0.998540103068967
23617	TSSK2;TSSK2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23620	NTSR2;NTSR2	16	0	19	0	0	0	NA	1	0	0.998540103068967
23621	BACE1;BACE1	16	0	19	0	0	0	NA	1	0	0.998540103068967
